id,full_text,final_sentiment
504,@abu_waras Pak @prabowo lu tuh kalo mau boong mbok yg kira2. Gila aja th.2045 penghasilan segitu bukannya thn.2030 Indonesia Bubar? Itu Wamen yg msh ponakan lu kasih tau pak. Kalo bloon mbok ya jgn kebangetan @bang_dasco @Gerindra #IndonesiaGelap Gulita! https://t.co/zKDIgLIGVR,negatif
505,@Mdy_Asmara1701 baru sekian bulan tapi udah rusak gini paling setahun juga udah ngga ada ni negara dijualin sama para tikus berpeci dan berdasj kayak kalian #IndonesiaGelap,negatif
506,@prabowo salah langkah #IndonesiaGelap,negatif
507,@AnakLolina2 Nunggu semua duaarrr #IndonesiaGelap,negatif
508,Betul sekali tipikal seperti ini sudah banyak sekali dikalangan masyarakat dan entah gimana lagi buat ngubah perspektif mereka terkait kebijakan dari pemerintah kecuali mungkin saja efeknya dapat mereka sadari sendiri tanpa ada yang menyadarkannya #IndonesiaGelap,negatif
509,Bicara masa depan terus yang masa kini aja masih amburadul #IndonesiaGelap,negatif
510,maaf kali ini ga bisa turun kejalan dulu hanya bisa lewat sosmed dlu #IndonesiaGelap,?
511,Ketua MPR Ahmad Muzani Nilai #Indonesiagelap Muncul karena Masyarakat Kaget dengan Kebijakan Prabowo #prabowo #mpr https://t.co/vxiX6C5k4Y,?
512,@seruanhl @prabowo @ch_chotimah2 @AntoniusCDN @Anak__Ogi @Cintada16 @denni_sauya @DS_yantie @HumorJonTampan @kenhans03 @Mata_Netizen62 @NgkongRoses Kalau berani macan #IndonesiaGelap,netral
513,#IndonesiaGelap sampai kapan kalian menindas kami para penguasa kami sungguh lelah dengan kebijakkan kalian yang omong kosong... kurang cukup kah kalian membuat hancur negara ini... dan sekarang kau mau menghancurkan rakyat kalian sendiri...#IndonesiaGelap bukan sebuah # saja.,negatif
514,Tadi temen* pada heboh ngelihat ke jendela katanya dibawah ada orang* yang lewat gtu demo soal #IndonesiaGelap dan kalau soal hal* begini tuh x emang gercep ya infonya.,netral
515,@BiLLRaY2019 Mantap bang adian #IndonesiaGelap,positif
516,@CNNIndonesia Ndasmu! #IndonesiaGelap,negatif
517,iyasih bener 40jt/bulan tp buat warga yg duduk di kursi kabinet aja ehehehe #IndonesiaGelap,negatif
518,Paraaah kan korupsi sudah sampai ke struktur terkecil kemarin kades kohot sekarang kepala sekolah SD. Bener2 #IndonesiaGelap,negatif
519,PEMBEBASAN dari #IndonesiaGelap,negatif
520,@aewin86 @bayud3wa @prabowo @jokowi kita? oh iya maksudnya anda dan para binatang di istana itu kan #IndonesiaGelap https://t.co/HxImHqYU6u,negatif
521,Indonesia gelap beneran kalau gini trs #IndonesiaGelap,negatif
522,@DidiekMurdock Persiapkan diri jangan lengah #IndonesiaGelap https://t.co/rAFM2IWhuF,?
523,Nemu di salah satu group fb bisa jg segayeng ini #IndonesiaGelap https://t.co/zYP8F5K0cG,netral
524,Bangka Belitung .. #IndonesiaGelap,netral
525,Sebarkan #IndonesiaGelap,netral
526,@AirinDatangLagi @islah_bahrawi Ini biang kerok #IndonesiaGelap,?
527,INI DIAAA PASUKAN TIAP DEMO #IndonesiaGelap,?
528,Panjang umur perjuangan #IndonesiaGelap,positif
529,Ya banyak masalah ga akan terjadi kalo ga banyak kebijakan yg kontroversi. Masalah yang ada pun ada yg direkayasa sehingga 'solusi' nya dibuat² dan kalian serasa heroik sekali. #IndonesiaGelap #KaburAjaDulu @washingtonpost @HuffPost @HuffPost @MilanPosts https://t.co/Nw3LtaxW84,negatif
530,@jackjackparrr Semangat para mahasiswa #IndonesiaGelap #IndonesiaGelap2025,positif
531,@b0b0vsky88 Alerta alerta indonesia tidak sedang baik baik saja #DarkIndonesia #IndonesiaGelap https://t.co/UqRDq5I6yV,negatif
532,hidup mahasiswa! #IndonesiaGelap,positif
533,@emgininamakuu Harus dibatalkan dan dikawal ini coy... #IndonesiaGelap #AdiliJokowi ,negatif
534,MBG seperti memberikan ikan bukan alat pancing ikan. MBG lebih pada peningkatan ekonomi. Yang benar rakyat butuh pendidikan gratis dan berkualitas. Akibat MBG rakyat memiliki mental disuapin. #IndonesiaGelap,negatif
535,Perjalanan 18 jam melalui laut Jawa. #KaburAjaDulu #Indonesiagelap #Ndasmu https://t.co/tUCY9RcKbN,netral
536,Pemerintah stop bikin kebijakan yang GAK BIJAK. Negara bukan punya kalian doang! #IndonesiaGelap https://t.co/1LnaKLx7Px,negatif
537,Momentum #prabowo sebelum bilang #Ndasmu ! Sambil tertawa riang kepada #petani #petambak #nelayan #HNSI #Buruh #pedagang #pengusaha hasil laut #mahasiswa. #IndonesiaGelap,negatif
538,Semoga Indonesia bisa se-terang grafis nya ya. #IndonesiaGelap #IndonesiaGelap2025 https://t.co/YwrSzmGXLQ,positif
539,SEMANGAT KAK² MAHASISWA #IndonesiaGelap #planecrash #mahasiswademo https://t.co/kmqC9iqPOA,positif
540,@NenkMonica Kekejian jokowi di distribusikan melalui prabowo. #IndonesiaGelap #AdiliJokowi #FufufafaAibNasional,negatif
541,Keren #IndonesiaGelap #IndonesiaGelap2025 #Ndasmu,positif
542,Baru buka X baru tau keadaan negara ini #IndonesiaGelap,negatif
543,Ndasku mumet Ndasmu Piye? #IndonesiaGelap https://t.co/NmONIMN7wc,negatif
544,@faridhcrb Yuks #IndonesiaGelap,netral
545,Indonesia tambah gelap karena perlakuan anggota POLRI #IndonesiaGelap,negatif
546,Semua orang bisa berdiri di atas situasinya dan mendapatkan kesuksesan bila mereka mendedikasikan dan bersemangat dengan apa yang mereka kerjakan. - Nelson Mandela #MacanAsia #IndonesiaEmas #AntiHoax #IndonesiaGelap,?
547,Media luar aja sampe nyorot gini yg didalem adem ayem aja. Masih coba ngeles lagi. Ga malu? #IndonesiaGelap #KaburAjaDulu,negatif
548,@enoliska_ Panjang umur perjuangan... Sehat selalu Kakak... #IndonesiaGelap,positif
549,Prabowo pasti sedang stres dan bingung mengapa program MBG-nya yang keren itu malah diprotes. #IndonesiaGelap,negatif
550,SAMA kekk ga udah udah tapi emang kondisinya belum UDAH ini mah #IndonesiaGelap #IndonesiaGelap2025,?
551,@_mardial_ @corbuzier haduh malu bgt kalo jadi azka #IndonesiaGelap,negatif
552,Mahasiswa adalah pelopor sekaligus pemimpin oposisi demokrasi yg paling baik dlm mengontrol kebijakan pemerintah di banding partai politik yg ada di indonesia. Maka dr itu mari kita dukung mereka walau hanya dgn doa. #IndonesiaGelap #IndonesiaGelap2025,positif
553,@tanyarlfes Seragam coklat gendut gendut gini masuknya pasti ngejual sawah/tanah ortu dulu nih. #DarkIndonesia #IndonesiaGelap,negatif
554,Menteri-menteri sialan!!! #IndonesiaGelap,negatif
555,Langsung dibayar kontan mahasiswa #IndonesiaGelap #KaburAjaDulu,negatif
556,help di ig masih adem ayem soal #IndonesiaGelap ,negatif
557,@neohistoria_id Setuju. #KaburAjaDulu #LawanAjaDulu #IndonesiaGelap,positif
558,Breaking News makin rame gini kenapa kalian diam. #IndonesiaGelap #KaburAjaDulu #TimnasDay https://t.co/HCSyKTOLJD,negatif
559,@illusylus @MailOnline @CBCAlerts @AlJazeeraWorld @AlJazeera @EpochTimes @nytimes @washingtonpost @BBCWorld @BBCBreaking Semoga kita semua bisa bertahan di negara ini. Semoga semua keadaan menjadi lebih baik. #IndonesiaGelap @MailOnline @CBCAlerts @AlJazeeraWorld @AlJazeera @EpochTimes @nytimes @washingtonpost @BBCWorld @BBCBreaking,positif
560,@JhonSitorus_18 Ayo pindah bank massal gaes... Selain demo kita bisa memberi pelajaran pada rejim laknat ini apa jadinya jika bank bumn kosong... #IndonesiaGelap #Danantara #AdiliJokowi ,negatif
561,@andikamalreza Gini cara ngisinya gak sih? Wkwkw. Ayo selesai gak selesai ANGKET KRITIKnya dikumpulkan WKWKWK #IndonesiaGelap #IndonesiaGelap2025 https://t.co/HULVtEF1d3,negatif
562,Kalo apbn jd kecil yg diperas buat nutup anggaran siapa? Siapa pengawas danantara? Bakalan jd ladang korup baru kah? Danantara ini kalo bahasa kasarnya lu inves bukan pake duit lebih tp dr duit belanja pokok bulanan hasilnya bakalan seperti apa? ‍️ #IndonesiaGelap,negatif
563,@BosPurwa @ListyoSigitP @DivHumas_Polri Kalo sama koruptor sopan dan lemah lembut. Gilirana mahasiswa digebukin kayak maling. #IndonesiaGelap,negatif
564,nih....dari pada invest ke danantara lebih baik kembalikan fungsi dana BUMN untuk perbaiki infrastruktur! selalu uarakan kekhawatiran dan keresahan!!! #IndonesiaGelap #daruratindonesia #PeringatanDarurat,negatif
565,Tadinya sdh bangga punya presiden yg cerdas tdk plonga-plongo(kaya sebelumnya) bisa speak up dgn fasih di dunia internasional tdk tunduk sama asing. Ehg dianya malah milih tunduk dan patuh sama raja jawa Mulyono @jokowi Punya presiden tapi boneka kocak #IndonesiaGelap,negatif
566,2 kata lucu : HIDUP JOKOWI 1 kata lucu : NDASMU #IndonesiaGelap,negatif
567,@jaheefox_ @Susustroberri Bantu tagarin #IndonesiaGelap aja biar penyesalannya terbukti,negatif
568,Mau nangis aja lihat negara ini :( #IndonesiaGelap,negatif
569,@nct_menfess Sekali NgeX Cukup Dua Hastag Saja #IndonesiaGelap #IndonesiaGelap,netral
570,@nongandah Semoga berhasil dan sehat selalu... #IndonesiaGelap,positif
571,Hari ini hanya seorg Rocky Gerung yg diizinkan u/ melanggar pagar api yakni naik ke panggung aksi #IndonesiaGelap bukan berarti stok alumni UI menipis. TIDAK! Justru lebih byk lagi yg tak hanya melompati pagar api itu tetapi mengibarkan &amp; mengobatkan NYALA lbh berkobar! https://t.co/RVg4as8rMi,negatif
572,STOP EFISIENSI ANGGARAN! @prabowo #IndonesiaGelap,negatif
573,#IndonesiaGelap Akar semua masalahnya adalah PEJABAT KORUP dan KORUPSI!!!!,negatif
574,@babufess MAU NDER @lassitudelle #IndonesiaGelap,netral
575,Insyaallah. Ada waktu hadir #revolusinegeriku #IndonesiaGelap,netral
576,Si kodok ni malu ga sik nontonin pidato dia yg ini askkdfhgskdhlslkj #AdiliJokowi #PeringatanDarurat #IndonesiaGelap,negatif
577,Masih #IndonesiaGelap,?
578,@Mata_Netizen62 @Roebanie @JhonSitorus_18 @HumorJonTampan @denni_sauya @Anak__Ogi @ahmad_bellamy #IndonesiaGelap ..? #sekarangwaktunya Sekelas KADES di tangani Mabes polri Kapolres Kapolda Kenapa? https://t.co/mLXqe0LgUr,negatif
579,Ditengah #IndonesiaGelap Mahasiswa berjuang berusaha menyalakan terang,positif
580,entah ini kebetulan atau apa Lord rangga sudah bilang 2 taun yg lalu #IndonesiaGelap Source : menit 7-10 https://t.co/bjdlJTdhep,netral
581,Prabowo lupa sejarah bagaimana mantan mertua nya tumbang #IndonesiaGelap,negatif
582,Bulan Depan Gak Ada Lagi #IndonesiaGelap Aku Pengen Negara Kita Ini Gak Ada Lagi Gelap-Gelapan Saatnya Untuk #IndonesiaBercahaya,positif
583,@jackjackparrr TERUS LAWAN .. SAMPAI MENANG #IndonesiaGelap #IndonesiaGelap2025 #PeringatanDarurat #daruratindonesia #AdiliJokowi #AdiliPrabowoGibran #KaburAjaDulu #DemoMahasiswa,negatif
584,MBG : makan bareng Gendut #EfisiensiAnggaran #IndonesiaGelap,negatif
585,Sehat-sehat semua pak. Berjuang Untuk menyinari #IndonesiaGelap,positif
586,UGM gimana sih kok yg dikasi mimbar malah capres cawapres kalahan huuuuuwww Kasi dong mimbar buat presiden terbaik kitaaa. Finalis dunia occrp loh iniii. Gimana sih UGM niihh tidak hormat gitu huwww https://t.co/liP1lMDTdX #IndonesiaGelap,negatif
587,@papa_loren Semakin hari semakin gelap #IndonesiaGelap #AdiliJokowiHargaMati,negatif
588,@prabowo hidup rakyat hidup jokowi ️ #IndonesiaGelap,positif
589, fasis yang baik adalah fasis yang mati tunggu dijalan yang sama saat kalian mengancam kami buat #IndonesiaGelap https://t.co/sSgPQFrEQn,negatif
590,@Mata_Netizen62 @Urrangawak @Roebanie @Marbot_Udien @kenhans03 @JhonSitorus_18 @HumorJonTampan @denni_sauya @ch_chotimah2 @BiLLRaY2019 @barengwarga #IndonesiaGelap Au ah lap..,netral
591,Kami Cinta Indonesia TAPI tidak Cinta NDASmu paham..?! dah Gitu aja. #IndonesiaGelap #DarkIndonesia https://t.co/7YfzMWlAyH,negatif
592,@MurtadhaOne1 @kemkomdigi @Gerindra Pejabat negara asn bikin hoek bukannya dipecat malah dibayar dia asyuuuuu ;( #IndonesiaGelap,negatif
593,Semangat ngrampog. Lepas tanggung jawab. Rata2 penguasa era demokrasi sekuler. #IndonesiaGelap tanpa #SyariahKaffah,negatif
594,@tatakujiyati Jadi ngeri sedap neh nyelengin di bank plat merah #IndonesiaGelap,negatif
595,Membela jokowi..ndasmu pea g*blok #DarkIndonesia #IndonesiaGelap,negatif
596,@nirby Cnn luar dan disini sama² gak beres #IndonesiaGelap,negatif
597,Habib Syakur Ali: Demo Mahasiswa #IndonesiaGelap Pesanan https://t.co/uWoMtafRQX,netral
598,Janganlah memancing rakyat tuk bertindak ! Disaat rakyat bereaksi kalian katakan Mahasewa ada yg tunggangi lah Ini pembelajaran tuk kita semua &amp; lain kali jangan memancing reaksi rakyat Tanpa Omon² rakyat rakyat membayar ucapan anda #IndonesiaGelap https://t.co/SkGMDWS2OO,negatif
599,@DrEvaChaniago Semua pergerakan ada yang menunggangi... Sebutkan di belahan bumi mana pergerakan tidak ditunggangi??? Pergerakan IKN pagar laut pencurian nikel dll itu gak mungkin tidak ditunggangi!!! Itulah kenapa #IndonesiaGelap,negatif
600,Udh makan aja pea...g*blok ndasmu #DarkIndonesia #IndonesiaGelap,negatif
601,pagi smua #IndonesiaGelap #DarkIndonesia https://t.co/SVdFegU9Kb,netral
602,Oke gua marah. Soal siapa yang lo pada pilih pas kemarin pemilu gua udah gak urus. Sekarang gua tanya Lo berpihak ke sisi mana? #Indonesiagelap https://t.co/ofckOkciQM,negatif
603,@JaenoXTM @Opposisi6890 @PDI_Perjuangan @jokowi 3 Trump #IndonesiaGelap #ThamePoSeriesEP11 NEXT STEP FOR SUCCESS #KamiBersamaSukatani #kinerjapelayananprima PDIP #NewtopiaEp4 Starmer and Macron #twlxrir Fadli Zon jangan gampang ngegas https://t.co/liA4emTINC,netral
604,gue rasa sebagian dari mereka mikirnya demokrasi cuma waktu pemilu aja sih. gada itu ngawal kebijakan. mungkin gabisa connecting dots juga kalau (misal) gas langka itu akibat dari suatu kebijakan horeg. #IndonesiaGelap,negatif
605,@Dee_Rose82 Kepala buntut ancur #IndonesiaGelap,netral
606,Kopong Tanpa Isi... *Bayar stafsus hasil nya 11-12 KOPLAK nya sama pelawak2 peliharaan yg title nya sarjana....* Tonton sambil ngopi dan senyum2... Bener kata adik kita di penutup... #IndonesiaGelap https://t.co/BeWDT4QDrK,negatif
607,@DokterTifa Ekspektasi kita macan lebih dari sekedar mengaum nyatanya mengeong pun liat liat sikon. APES #IndonesiaGelap #rakyatmelawan,negatif
608,Q : Kenapa sih negara ga berdaya melawan judol dan sabu? A: Biar kita ga banyak bacod #IndonesiaGelap https://t.co/wklId8IYhW,negatif
609,@eradotid Ini lucu dan aneh. Pendemo dapat darimana bom molotov. Selama demo damai aja tuh. Ngapain juga ngelempar ke polisi. Ini mah polisi lempar bom molotov ke polisi juga. Polisi serang polisi polisi serang pendemo bukan pendemo serang polisi. #IndonesiaGelap,negatif
610,@suncodedlikers Izin ikut yahh #IndonesiaGelap,netral
611,keren amat #IndonesiaGelap,positif
612,@BudiBukanIntel Apa yang bisa diharap dari mereka yang sekedar latih otot ketimbang otak. Apa yang bisa diharap dari mereka yang terbiasa memenjarakan orang ketimbang mereka yang terbiasa membebaskan pikiran #IndonesiaGelap,negatif
613,Dalam RUU Kejaksaan satu perkara yang ditangani polisi &amp; bisa diberhentikan oleh Kejaksaan lalu siapa yang bertanggung jawab? Ini tidak jelas &amp; berpotensi menimbulkan ketidakpastian hukum. #1312Forever #IndonesiaGelap https://t.co/YAzXl6e4wl,?
614,Cepat pulih indonesiaku #IndonesiaGelap #DarkIndonesia,positif
615,Pagi² nangisin indonesia #IndonesiaGelap,negatif
616,Sama anak sekolah mereka gini?? #IndonesiaGelap,negatif
617,Lah ini kan cuma lukisan kenapa pake dikecam? Tersungging lu? Bener dong berarti? #IndonesiaGelap #DarkIndonesia #AdiliJokowi https://t.co/LN2XxN8zfz,negatif
618,@NAsBtati @FakhruziYusal @KompasTV Betul... tapi terpaksa karena perpanjang SIM dan STNK. Mobil dah jual karena Ribet dan dah Capek urus Mutasi nya. #KamiBersamaSukatani #IndonesiaGelap,negatif
619,#IndonesiaGelap is F' Stupid! Go more explore in Indonesia Brighter and Powerful! Mahasewa sekarang gobloknya ga naker. Heran gw. Malu eh jadi alumni yellow jacket. https://t.co/NZbDGvKFNT,negatif
620,#IndonesiaGelap selama beberapa hari ini. #bbcnews #bbcnewsindonesia https://t.co/jjdAZ69DR2,netral
621,@01iann kak ian terima kasih banyak atas raffle-nya!! art style-mu cakep banget aku suka... mau digambarin ocsona-ku mei style anime! © bakmichillioil XOXO4Dear (picrew) #IndonesiaGelap https://t.co/JTkBLwpbtQ,netral
622,@berlianidris #IndonesiaGelap semoga berlalu,positif
623,98 mertuanya..2025 mantunya...yukkk bisa #DarkIndonesia #IndonesiaGelap,negatif
624,@dhemit_is_back Tolong fokus pada tuntutannya bukan penggiringan opini siapa dalang dibalik demonstran yang turun ke jalan. Anyway yang turun ke jalan dan bersuara sudah pasti rakyat Indonesia yang ingin hidup berkeadilan dan damai. #IndonesiaGelap,positif
625,@Muslim_AntiPKI9 @DediMulyadi71 Anak2 Setan Ini Pas Ditangkep Nanti Mak Bapaknya Yang Mungkin Kayak Setan Juga Bayar Polisi... Selesai... #AdiliJokowi #IndonesiaGelap ..,negatif
626,sekelas CNN masa buzzer wkwkwk #IndonesiaGelap,negatif
627,Desember 2024 ramai masalah PPN 12%. Ada post di X begini gw download (lupa siapa yg post izin share gan). Ternyata kejadian beneran anjir #IndonesiaGelap #KamiBersamaSukatani https://t.co/SwUJFLd2rR,negatif
628,@geloraco Kesalahan masyarakat paling tinggi urusan kriminal. Kesalahan penguasa adalah mslah konstitusi dan rusaknya sendi2 kehidupan bernegara yg mempengaruhi hajat kehidupan masyarakat banyak ... Otak mu masih waras ngak @fadlizon .... ?!! #IndonesiaGelap https://t.co/svgN7AECxq,negatif
629,Di saat TV Nasional Senyap Tiarap dan Tak punya nyali Indonesia Gelap muncul beritanya di NHK Japan. Ndasmu Mendunia #IndonesiaGelap https://t.co/G3t8PzLbgt,negatif
630,@01iann Haii thanks untuk art rafflenya aku mau ocku style anime deh &gt;&lt; PANJANG UMUR PERJUANGAN #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap,netral
631,@txtdrberseragam #IndonesiaGelap ... Tetap,netral
632,Para pejabat mah masih terang benderang ga kaya rakyat udh ngerasain #IndonesiaGelap.,negatif
633,Media mulai bangun khusus media buzzer. #IndonesiaGelap,negatif
634,@DrEvaChaniago @CNNIndonesia @bemui @barengwarga @BEMUI_Official Semangat.... Pake Kembang api biar #IndonesiaGelap jd terang bkn pake bom @CNNIndonesia Masa awal tahun awal presiden baru yg hebat #IndonesiaGelap,negatif
635,Politik itu lucu bro n sist Ada yang Nurut Partai ada yang Nurut Presiden. Saya coba berpikir: kalau sekelas Kepala Daerah saja bingung ikut siapa bagaimana dengan Rakyatnya kayak saya?. #Politik #suarakami #IndonesiaGelap #Indonesia #demokrasi,?
636,Mereka bisa mematikan lampu menutup media dan membungkam suara tapi mereka tak akan pernah bisa memadamkan perlawanan kami! #IndonesiaGelap #PeringatanDarurat #hidupperempuanyangmelawan #KaburAjaDulu https://t.co/0MW54V8Xc0,negatif
637,@RajaJuliAntoni Ada juga pelayan oligarki #indonesiagelap,negatif
638,@neohistoria_id Buzzer kampret emang dia yg provokasi trrus dr tweet2nya..suka dimatiin pula kolom replynya Suarakan #IndonesiaGelap,negatif
639,Berkaca sama negara tetangga plis gak malu lu dzolim ke rakyatnya sendiri? @prabowo #DarkIndonesia #IndonesiaGelap,negatif
640,@PDI_Perjuangan Ngga Ngaruh PDIP sama Saja Apalagi Jokowi Gibran Dan Prabowo. Kelakuan Kalian Semua Hanya Bikin Rusak Negara. Saatnya #RevolusiTotal Mesti Dikumandangkan Demi Menyelamatkan #NKRI Tercinta Dari Orang Jahanam Ini. #IndonesiaGelap #RevolusiTotal,negatif
641,#IndonesiaGelap #DarkIndonesia Siang JANGAN GAMPANG NGEGAS Patung Kuda #jokowi #fadlizon #JAKE https://t.co/0JrTCBNTyv,negatif
642,@PaltiWest2024 Kek Manusia gini di terima jadi kader oleh @Gerindra. Kacau.. #IndonesiaGelap,negatif
643,Siapapun dia mau berjuang melalui cara apapun adalah bentuk perlawanan mereka. Asalkan mereka tidak hanya berdiam diri atau mencemooh perjuangan orang yang sedang melawan demi mendapatkan hak sebagai warga negara Indonesia yang seharusnya diperoleh dari lama #IndonesiaGelap,positif
644,@CNNIndonesia Kalo KPK &amp; Kejaksaan murni independent (bukan suruhan elu) Elu pasti bakal dipenjara... Bukti gratifikasi jet pribadi blok Medan kecurangan aplikasi SiRekap bansos pemilu dll. Bukti udah banyak! Bacot aja lu Mul... #AdiliJokowi #IndonesiaGelap #DarkIndonesia,?
